#  N   alpha   nIter  av(e)   err(e)   P(sol)    nsamples
262144	9.60	65536	1118.579	1.782	0.000	478
262144	9.80	65536	1896.393	4.033	0.000	150
262144	9.30	1048576	0.085	0.023	0.921	164
262144	9.40	1048576	23.680	0.722	0.000	100
262144	9.50	1048576	201.470	2.049	0.000	100
262144	9.53	1048576	279.902	3.803	0.000	51
262144	9.55	1048576	339.560	2.616	0.000	100
262144	9.60	1048576	500.070	3.015	0.000	100
262144	9.70	1048576	854.020	3.313	0.000	100
262144	9.00	524288	0.000	0.000	1.000	64
262144	9.10	524288	0.000	0.000	1.000	64
262144	9.20	524288	0.000	0.000	1.000	64
262144	9.30	524288	1.476	0.424	0.381	21
262144	9.40	524288	69.929	3.839	0.000	14
262144	9.50	524288	302.143	5.032	0.000	14
262144	9.60	524288	622.857	9.435	0.000	14
524288	9.00	131072	0.000	0.000	1.000	300
524288	9.15	131072	0.000	0.000	1.000	29
524288	9.20	131072	5.540	0.306	0.000	50
524288	9.25	131072	42.094	1.149	0.000	64
524288	9.30	131072	145.327	1.504	0.000	150
524288	9.32	131072	213.820	2.601	0.000	100
524288	9.35	131072	332.513	2.287	0.000	150
524288	9.40	131072	564.804	2.434	0.000	225
524288	9.60	131072	1852.065	4.090	0.000	124
524288	9.80	131072	3382.904	5.348	0.000	125
